id;demandaId;demandaTitulo;empresa;profissionalId;profissional;compatibilidade;criterios;mensagem;acervo;situacao;data
cand-0147;2026-159;Projeto de climatização;Climatiza Norte;prof-027;"{""nome"": ""Pedro Santana Freitas"", ""iniciais"": ""PF"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro mecânico"", ""registro"": ""CREA-AM 053360/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.2, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Montagem industrial"", ""Sistemas de combate a incêndio"", ""Estabilidade de taludes""]}";78;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,2 em 2 avaliações de contratos registrados.""}]";Tenho interesse e posso visitar o local nesta semana.;[];enviada;12/09/2026
cand-0148;2026-159;Projeto de climatização;Climatiza Norte;prof-015;"{""nome"": ""Isabela Barbosa Oliveira"", ""iniciais"": ""IO"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheira eletricista"", ""registro"": ""Registro em regularização"", ""cidade"": ""Boa Vista"", ""uf"": ""RR"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": false, ""competencias"": [""Subestação"", ""Automação predial"", ""Eficiência energética"", ""Sistemas de combate a incêndio""]}";40;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";;[];enviada;03/09/2026
cand-0149;2026-159;Projeto de climatização;Climatiza Norte;prof-026;"{""nome"": ""Sérgio Martins Moraes"", ""iniciais"": ""SM"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 029703/D"", ""cidade"": ""Parintins"", ""uf"": ""AM"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": true, ""competencias"": [""Compatibilização de projetos"", ""Orçamento e SINAPI"", ""Revit"", ""Planejamento de obra"", ""Manutenção industrial""]}";49;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Manaus; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];enviada;11/09/2026
cand-0150;2026-159;Projeto de climatização;Climatiza Norte;prof-016;"{""nome"": ""Sabrina Santos Farias"", ""iniciais"": ""SF"", ""cor"": """", ""titulo"": ""Engenheira mecânica"", ""registro"": ""CREA-AM 020624/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": true, ""competencias"": [""Vasos de pressão (NR-13)"", ""Tubulação industrial"", ""Climatização"", ""Sistemas de combate a incêndio""]}";85;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""3 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Atuo na região e tenho equipe para começar no prazo.;[];recusada;06/09/2026
cand-0151;2026-159;Projeto de climatização;Climatiza Norte;prof-023;"{""nome"": ""Leonardo Almeida Cardoso"", ""iniciais"": ""L"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheiro ambiental"", ""registro"": ""CREA-AM 023524/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.9, ""avaliacoes"": 4, ""verificado"": true, ""competencias"": [""Licenciamento"", ""Monitoramento ambiental"", ""Estudos de impacto"", ""PGRS""]}";30;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Mecânica, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Média 4,9 em 4 avaliações de contratos registrados.""}]";Posso apresentar memorial de projetos parecidos.;[];conversa;14/09/2026
cand-0152;2026-160;Fiscalização de obra de saneamento;Prefeitura de Tefé;prof-055;"{""nome"": ""Igor Farias Carvalho"", ""iniciais"": ""IC"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro sanitarista"", ""registro"": ""Registro em regularização"", ""cidade"": ""Boa Vista"", ""uf"": ""RR"", ""nota"": 3.9, ""avaliacoes"": 1, ""verificado"": false, ""competencias"": [""Drenagem urbana"", ""Hidrossanitário predial"", ""Monitoramento ambiental""]}";52;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Hidráulica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Tefé, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 3,9 em 1 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];enviada;14/09/2026
cand-0153;2026-160;Fiscalização de obra de saneamento;Prefeitura de Tefé;prof-012;"{""nome"": ""Henrique Castro Rocha"", ""iniciais"": ""HR"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 022190/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.1, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Fundações profundas"", ""Alvenaria estrutural"", ""Hidrossanitário predial""]}";61;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Hidráulica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Tefé; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 4,1 em 2 avaliações de contratos registrados.""}]";Já trabalhei com esse tipo de serviço em 2025, com ART registrada.;[];enviada;15/09/2026
cand-0154;2026-160;Fiscalização de obra de saneamento;Prefeitura de Tefé;prof-008;"{""nome"": ""Thiago Teixeira Souza"", ""iniciais"": ""TS"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro agrônomo"", ""registro"": ""CREA-AM 043762/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.7, ""avaliacoes"": 15, ""verificado"": true, ""competencias"": [""Irrigação"", ""Receituário agronômico"", ""Manejo de solo"", ""Georreferenciamento rural"", ""Saneamento""]}";64;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Hidráulica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Tefé, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,7 em 15 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];conversa;16/09/2026
cand-0155;2026-162;Projeto elétrico industrial;Sol da Amazônia Fotovoltaica;prof-043;"{""nome"": ""Marcelo Castro Santana"", ""iniciais"": ""MS"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro eletricista"", ""registro"": ""CREA-RO 043895/D"", ""cidade"": ""Porto Velho"", ""uf"": ""RO"", ""nota"": 4.3, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Laudo de instalações elétricas"", ""Subestação"", ""SPDA"", ""Automação predial""]}";83;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,3 em 2 avaliações de contratos registrados.""}]";;[];enviada;24/09/2026
cand-0156;2026-162;Projeto elétrico industrial;Sol da Amazônia Fotovoltaica;prof-060;"{""nome"": ""Aline Menezes Cardoso"", ""iniciais"": ""AC"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheira eletricista"", ""registro"": ""CREA-AM 021355/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.6, ""avaliacoes"": 15, ""verificado"": true, ""competencias"": [""Automação predial"", ""Projeto elétrico"", ""Subestação""]}";79;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,6 em 15 avaliações de contratos registrados.""}]";Já trabalhei com esse tipo de serviço em 2025, com ART registrada.;[];conversa;17/09/2026
cand-0157;2026-163;Estabilidade de talude;GeoMapa Levantamentos;prof-016;"{""nome"": ""Sabrina Santos Farias"", ""iniciais"": ""SF"", ""cor"": """", ""titulo"": ""Engenheira mecânica"", ""registro"": ""CREA-AM 020624/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": true, ""competencias"": [""Vasos de pressão (NR-13)"", ""Tubulação industrial"", ""Climatização"", ""Sistemas de combate a incêndio""]}";15;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Geotecnia, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";;[];conversa;07/09/2026
cand-0158;2026-164;Usina solar fotovoltaica;Condomínio Industrial Aleixo;prof-035;"{""nome"": ""Priscila Costa Silva"", ""iniciais"": ""PS"", ""cor"": """", ""titulo"": ""Engenheira sanitarista"", ""registro"": ""CREA-AM 034873/D"", ""cidade"": ""Maués"", ""uf"": ""AM"", ""nota"": 3.9, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Estações de tratamento"", ""Hidrossanitário predial"", ""Projeto elétrico""]}";81;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 20, ""detalhe"": ""2 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Manaus; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 3,9 em 2 avaliações de contratos registrados.""}]";Tenho interesse e posso visitar o local nesta semana.;[];enviada;24/09/2026
cand-0159;2026-164;Usina solar fotovoltaica;Condomínio Industrial Aleixo;prof-060;"{""nome"": ""Aline Menezes Cardoso"", ""iniciais"": ""AC"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheira eletricista"", ""registro"": ""CREA-AM 021355/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.6, ""avaliacoes"": 15, ""verificado"": true, ""competencias"": [""Automação predial"", ""Projeto elétrico"", ""Subestação""]}";79;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,6 em 15 avaliações de contratos registrados.""}]";Posso apresentar memorial de projetos parecidos.;[];conversa;17/09/2026
cand-0160;2026-164;Usina solar fotovoltaica;Condomínio Industrial Aleixo;prof-023;"{""nome"": ""Leonardo Almeida Cardoso"", ""iniciais"": ""L"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheiro ambiental"", ""registro"": ""CREA-AM 023524/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.9, ""avaliacoes"": 4, ""verificado"": true, ""competencias"": [""Licenciamento"", ""Monitoramento ambiental"", ""Estudos de impacto"", ""PGRS""]}";30;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Elétrica, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Média 4,9 em 4 avaliações de contratos registrados.""}]";Atuo na região e tenho equipe para começar no prazo.;[];visualizada;23/09/2026
cand-0161;2026-165;Estabilidade de talude;Condomínio Industrial Aleixo;prof-014;"{""nome"": ""Yasmin Ferreira Dias"", ""iniciais"": ""YD"", ""cor"": ""avatar-ambar"", ""titulo"": ""Geóloga"", ""registro"": ""CREA-AM 036977/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": true, ""competencias"": [""Contenções"", ""Hidrogeologia"", ""Licenciamento""]}";65;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Geotecnia, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Já trabalhei com esse tipo de serviço em 2025, com ART registrada.;[];visualizada;09/09/2026
cand-0162;2026-165;Estabilidade de talude;Condomínio Industrial Aleixo;prof-020;"{""nome"": ""Paula Lopes Gomes"", ""iniciais"": ""PG"", ""cor"": """", ""titulo"": ""Geóloga"", ""registro"": ""CREA-AM 057620/D"", ""cidade"": ""Iranduba"", ""uf"": ""AM"", ""nota"": 4.0, ""avaliacoes"": 15, ""verificado"": true, ""competencias"": [""Hidrogeologia"", ""Estabilidade de taludes"", ""Sondagem"", ""Contenções"", ""Drenagem urbana""]}";91;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Geotecnia, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Manaus; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 4,0 em 15 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];enviada;06/09/2026
cand-0163;2026-165;Estabilidade de talude;Condomínio Industrial Aleixo;prof-050;"{""nome"": ""Letícia Carvalho Castro"", ""iniciais"": ""LC"", ""cor"": """", ""titulo"": ""Geóloga"", ""registro"": ""Registro em regularização"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": false, ""competencias"": [""Estabilidade de taludes"", ""Sondagem"", ""Investigação geotécnica"", ""Hidrogeologia""]}";55;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Geotecnia, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Posso apresentar memorial de projetos parecidos.;[];enviada;24/09/2026
cand-0164;2026-166;Laudo de estrutura de concreto;Condomínio Industrial Aleixo;prof-057;"{""nome"": ""Ana Tavares Carvalho"", ""iniciais"": ""AC"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheira civil"", ""registro"": ""CREA-AM 012371/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 3.9, ""avaliacoes"": 15, ""verificado"": true, ""competencias"": [""Cálculo estrutural"", ""Estruturas metálicas""]}";77;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 3,9 em 15 avaliações de contratos registrados.""}]";Posso apresentar memorial de projetos parecidos.;[];recusada;23/09/2026
cand-0165;2026-166;Laudo de estrutura de concreto;Condomínio Industrial Aleixo;prof-034;"{""nome"": ""Fábio Soares Teixeira"", ""iniciais"": ""FT"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 035754/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.2, ""avaliacoes"": 9, ""verificado"": true, ""competencias"": [""Fundações profundas"", ""Fiscalização de obra"", ""Cálculo estrutural"", ""Laudos técnicos""]}";98;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,2 em 9 avaliações de contratos registrados.""}]";Atuo na região e tenho equipe para começar no prazo.;[];enviada;24/09/2026
cand-0166;2026-166;Laudo de estrutura de concreto;Condomínio Industrial Aleixo;prof-046;"{""nome"": ""Bruno Ferreira Silva"", ""iniciais"": ""BS"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 041325/D"", ""cidade"": ""Itacoatiara"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 24, ""verificado"": true, ""competencias"": [""Concreto armado"", ""Fundações profundas""]}";83;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""3 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 24 avaliações de contratos registrados.""}]";Tenho interesse e posso visitar o local nesta semana.;[];recusada;23/09/2026
cand-0167;2026-166;Laudo de estrutura de concreto;Condomínio Industrial Aleixo;prof-053;"{""nome"": ""Pedro Almeida Farias"", ""iniciais"": ""PA"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 015860/D"", ""cidade"": ""Humaitá"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 18, ""verificado"": true, ""competencias"": [""Alvenaria estrutural"", ""Fiscalização de obra"", ""Fundações profundas""]}";73;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 20, ""detalhe"": ""2 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 18 avaliações de contratos registrados.""}]";Atuo na região e tenho equipe para começar no prazo.;[];visualizada;23/09/2026
cand-0168;2026-166;Laudo de estrutura de concreto;Condomínio Industrial Aleixo;prof-038;"{""nome"": ""Helena Nascimento Rocha"", ""iniciais"": ""HR"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheira ambiental"", ""registro"": ""CREA-AM 045581/D"", ""cidade"": ""Parintins"", ""uf"": ""AM"", ""nota"": 4.2, ""avaliacoes"": 18, ""verificado"": true, ""competencias"": [""Recuperação de áreas degradadas"", ""PGRS"", ""Estudos de impacto"", ""Outorga de água""]}";22;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Estrutural, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Manaus; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,2 em 18 avaliações de contratos registrados.""}]";Já trabalhei com esse tipo de serviço em 2025, com ART registrada.;[];visualizada;24/09/2026
cand-0169;2026-167;Georreferenciamento rural;Maués Cooperativa Agrícola;prof-036;"{""nome"": ""Aline Pinheiro Teixeira"", ""iniciais"": ""AT"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheira mecânica"", ""registro"": ""CREA-RR 025902/D"", ""cidade"": ""Boa Vista"", ""uf"": ""RR"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": true, ""competencias"": [""Sistemas de combate a incêndio"", ""Tubulação industrial"", ""Montagem industrial"", ""Sistemas agroflorestais""]}";40;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Agronomia, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Maués, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Posso apresentar memorial de projetos parecidos.;[];enviada;15/09/2026
cand-0170;2026-168;Georreferenciamento rural;Maués Cooperativa Agrícola;prof-047;"{""nome"": ""João Dias Ferreira"", ""iniciais"": ""JF"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheiro agrônomo"", ""registro"": ""CREA-AM 028117/D"", ""cidade"": ""Tefé"", ""uf"": ""AM"", ""nota"": 4.6, ""avaliacoes"": 24, ""verificado"": true, ""competencias"": [""Georreferenciamento rural"", ""Irrigação"", ""Sistemas agroflorestais"", ""Vasos de pressão (NR-13)""]}";83;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Agronomia, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 20, ""detalhe"": ""2 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Maués; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,6 em 24 avaliações de contratos registrados.""}]";;[];visualizada;22/09/2026
